2013/1/31 4:3:28,-5,051,001,0.0,1509
2013/1/31 4:5:28,-5,051,001,0.0,1511
2013/1/31 4:7:28,-5,051,001,0.0,1513
2013/1/31 4:9:28,-5,051,001,0.0,1515
2013/1/31 4:11:28,-5,051,001,0.0,1556
2013/1/31 4:13:28,-5,051,001,0.0,1558
2013/1/31 4:15:28,-5,051,001,0.0,1560
2013/1/31 4:17:28,-5,051,001,0.0,1562
2013/1/31 4:19:28,-5,051,001,0.0,1564
2013/1/31 4:21:28,-5,051,001,0.0,1557
2013/1/31 4:23:28,-5,051,001,0.0,1559
2013/1/31 4:25:28,-5,051,001,0.0,1561
2013/1/31 4:27:28,-5,051,001,0.0,1563
2013/1/31 4:29:28,-5,051,001,0.0,1565
2013/1/31 4:31:28,-5,051,001,0.0,1558
2013/1/31 4:33:28,-5,051,001,0.0,1560
2013/1/31 4:35:28,-5,051,001,0.0,1562
2013/1/31 4:37:28,-5,051,001,0.0,1564
2013/1/31 4:39:28,-5,051,001,0.0,1566
2013/1/31 4:41:28,-5,051,001,0.0,1559
2013/1/31 4:43:28,-5,051,001,0.0,1561
2013/1/31 4:45:28,-5,051,001,0.0,1563
2013/1/31 4:47:28,-5,051,001,0.0,1565
2013/1/31 4:49:28,-5,051,001,0.0,1567
2013/1/31 4:51:28,-5,051,001,0.0,1560
2013/1/31 4:53:28,-5,051,001,0.0,1562
2013/1/31 4:55:28,-5,051,001,0.0,1564
2013/1/31 4:57:28,-5,051,001,0.0,1566
2013/1/31 4:59:28,-5,051,001,0.0,1568
2013/1/31 5:1:28,-5,051,001,0.0,1508
2013/1/31 5:3:28,-5,051,001,0.0,1510
2013/1/31 5:5:28,-5,051,001,0.0,1512
2013/1/31 5:7:28,-5,051,001,0.0,1514
2013/1/31 5:9:28,-5,051,001,0.0,1516
2013/1/31 5:11:28,-5,051,001,0.0,1557
2013/1/31 5:13:28,-5,051,001,0.0,1559
2013/1/31 5:15:28,-5,051,001,0.0,1561
2013/1/31 5:17:28,-5,051,001,0.0,1563
2013/1/31 5:19:28,-5,051,001,0.0,1565
2013/1/31 5:21:28,-5,051,001,0.0,1558
2013/1/31 5:23:28,-5,051,001,0.0,1560
2013/1/31 5:25:28,-5,051,001,0.0,1562
2013/1/31 5:27:28,-5,051,001,0.0,1564
2013/1/31 5:29:28,-5,051,001,0.0,1566
2013/1/31 5:31:28,-5,051,001,0.0,1559
2013/1/31 5:33:28,-5,051,001,0.0,1561
2013/1/31 5:35:28,-5,051,001,0.0,1563
2013/1/31 5:37:28,-5,051,001,0.0,1565
2013/1/31 5:39:28,-5,051,001,0.0,1567
2013/1/31 5:41:28,-5,051,001,0.0,1560
2013/1/31 5:43:28,-5,051,001,0.0,1562
2013/1/31 5:45:28,-5,051,001,0.0,1564
2013/1/31 5:47:28,-5,051,001,0.0,1566
2013/1/31 5:49:28,-5,051,001,0.0,1568
2013/1/31 5:51:28,-5,051,001,0.0,1561
2013/1/31 5:53:28,-5,051,001,0.0,1563
2013/1/31 5:55:28,-5,051,001,0.0,1565
2013/1/31 5:57:28,-5,051,001,0.0,1567
2013/1/31 5:59:28,-5,051,001,0.0,1569
2013/1/31 6:1:28,-5,051,001,0.0,1509
2013/1/31 6:3:28,-5,051,001,0.0,1511
2013/1/31 6:5:28,-5,051,001,0.0,1513
2013/1/31 6:7:28,-5,051,001,0.0,1515
2013/1/31 6:9:28,-5,051,001,0.0,1517
2013/1/31 6:11:28,-5,051,001,0.0,1558
2013/1/31 6:13:28,-5,051,001,0.0,1560
2013/1/31 6:15:28,-5,051,001,0.0,1562
2013/1/31 6:17:28,-5,051,001,0.0,1564
2013/1/31 6:19:28,-5,051,001,0.0,1566
2013/1/31 6:21:28,-5,051,001,0.0,1559
2013/1/31 6:23:28,-5,051,001,0.0,1561
2013/1/31 6:25:28,-5,051,001,0.0,1563
2013/1/31 6:27:28,-5,051,001,0.0,1565
2013/1/31 6:29:28,-5,051,001,0.0,1567
2013/1/31 6:31:28,-5,051,001,0.0,1560
2013/1/31 6:33:28,-5,051,001,0.0,1562
2013/1/31 6:35:28,-5,051,001,0.0,1564
2013/1/31 6:37:28,-5,051,001,0.0,1566
2013/1/31 6:39:28,-5,051,001,0.0,1568
2013/1/31 6:41:28,-5,051,001,0.0,1561
2013/1/31 6:43:28,-5,051,001,0.0,1563
2013/1/31 6:45:28,-5,051,001,0.0,1565
2013/1/31 6:47:28,-5,051,001,0.0,1567
2013/1/31 6:49:28,-5,051,001,0.0,1569
2013/1/31 6:51:28,-5,051,001,0.0,1562
2013/1/31 6:53:28,-5,051,001,0.0,1564
2013/1/31 6:55:28,-5,051,001,0.0,1566
2013/1/31 6:57:28,-5,051,001,0.0,1568
2013/1/31 6:59:28,-5,051,001,0.0,1570
2013/1/31 7:1:28,-5,051,001,0.0,1510
2013/1/31 7:3:28,-5,051,001,0.0,1512
2013/1/31 7:5:28,-5,051,001,0.0,1514
2013/1/31 7:7:28,-5,051,001,0.0,1516
2013/1/31 7:9:28,-5,051,001,0.0,1518
2013/1/31 7:11:28,-5,051,001,0.0,1559
2013/1/31 7:13:28,-5,051,001,0.0,1561
2013/1/31 7:15:28,-5,051,001,0.0,1563
2013/1/31 7:17:28,-5,051,001,0.0,1565
2013/1/31 7:19:28,-5,051,001,0.0,1567
2013/1/31 7:21:28,-5,051,001,0.0,1560
2013/1/31 7:23:28,-5,051,001,0.0,1562
